Epoch,Group_ID,Selected_Clients,Accuracy,Loss,Run_Time,Simulation_Time
1036,0,"[11, 50, 1, 42, 32, 98, 58, 29, 72, 69]",56.45032051282051,1.3105825567856813,8217.37095952034,5039.968883733121
1037,1,"[5, 99, 4, 49, 13, 40, 71, 37, 44, 31]",55.0380608974359,1.404759909862127,8225.546914100647,5111.197858601561
1038,2,"[84, 64, 0, 61, 46, 78, 95, 85, 36, 97]",55.73918269230769,1.3492519931915479,8233.137033462524,4220.532303075403
1039,3,"[3, 47, 8, 96, 81, 93, 74, 45, 17, 28]",52.453926282051285,1.4160087597675812,8240.864483356476,3849.5727809976856
1040,0,"[83, 77, 1, 32, 29, 50, 98, 33, 10, 69]",55.598958333333336,1.3479212018159719,8248.668801784515,5060.631528308371
1041,4,"[53, 67, 2, 80, 76, 92, 94, 75, 35, 73]",59.01442307692308,1.2062011170081604,8256.46894788742,1069.6823582409327
1042,1,"[40, 49, 4, 37, 31, 15, 21, 66, 44, 13]",56.2099358974359,1.289550217298361,8264.871197223663,5134.204645963925
1043,2,"[97, 23, 0, 60, 61, 59, 36, 16, 64, 84]",54.296875,1.372491078499036,8272.902668237686,4239.894427528371
1044,0,"[33, 10, 1, 29, 77, 55, 69, 72, 34, 42]",51.77283653846154,1.4482984665112617,8280.649387598038,5079.462189871176
1045,3,"[30, 48, 3, 17, 54, 74, 27, 87, 96, 38]",46.54447115384615,1.7660747781777992,8288.257178783417,3865.77391581256
1046,2,"[24, 59, 0, 39, 23, 63, 82, 64, 89, 97]",52.56410256410256,1.4502330407118187,8296.898691654205,4253.735031909739
1047,1,"[21, 90, 4, 13, 56, 5, 37, 79, 40, 71]",50.69110576923077,1.5511715213457744,8304.340527057648,5157.211433326289
1048,0,"[6, 52, 1, 34, 32, 10, 50, 98, 83, 69]",54.23677884615385,1.3815473470932398,8312.065144777298,5100.124834446426
1049,3,"[17, 54, 3, 96, 47, 20, 91, 48, 81, 38]",54.07652243589744,1.4015790300491529,8319.972639083862,3882.8374672900036
1050,2,"[97, 85, 0, 16, 78, 24, 19, 60, 82, 84]",55.779246794871796,1.3041824301083882,8327.771460294724,4270.530985675573
1051,1,"[14, 21, 4, 13, 79, 5, 44, 37, 99, 57]",54.31690705128205,1.4964803487826617,8335.670586109161,5175.602758469451
1052,0,"[77, 32, 1, 34, 50, 98, 83, 72, 55, 10]",54.70753205128205,1.4411312402823033,8343.655544281006,5120.787479021676
1053,3,"[20, 45, 3, 96, 47, 81, 48, 38, 87, 54]",52.17347756410256,1.4883969670686967,8351.55283665657,3899.901018767447
1054,2,"[18, 41, 0, 60, 19, 23, 85, 61, 63, 16]",48.65785256410256,1.5531060038468776,8359.555798530579,4289.893110128541
1055,1,"[4, 14, 5, 57, 21, 13, 49, 56, 31, 44]",52.76442307692308,1.4701017890221033,8367.411224126816,5196.63185083797
1056,0,"[68, 10, 1, 98, 83, 55, 52, 33, 34, 50]",54.45713141025641,1.375967991657746,8375.113368988037,5141.450123596926
1057,3,"[96, 93, 3, 17, 74, 65, 91, 45, 87, 54]",52.07331730769231,1.474358645769266,8382.87052488327,3916.1021535823215
1058,2,"[89, 64, 0, 41, 97, 60, 24, 46, 63, 82]",54.61738782051282,1.351364458218599,8391.074953079224,4305.471153830872
1059,4,"[12, 86, 2, 80, 43, 67, 62, 35, 7, 73]",54.61738782051282,1.351364458218599,8398.937645435333,1083.453567600732
1060,0,"[83, 68, 1, 29, 32, 98, 10, 50, 69, 42]",57.7724358974359,1.2876819188778217,8407.034593105316,5162.1127681721755
1061,1,"[79, 26, 4, 13, 66, 57, 5, 40, 21, 49]",56.65064102564103,1.321911061421419,8415.378138780594,5219.638638200334
1062,2,"[39, 36, 0, 18, 63, 60, 19, 16, 41, 64]",53.03485576923077,1.4411936967800825,8423.09996342659,4322.267107596706
1063,3,"[47, 96, 3, 54, 17, 28, 9, 91, 20, 38]",54.296875,1.3631047774583867,8431.186567306519,3933.165705059765
1064,0,"[77, 68, 1, 33, 11, 6, 32, 72, 83, 52]",51.872996794871796,1.4489872883527706,8439.10364818573,5180.84676495771
1065,1,"[37, 21, 4, 49, 71, 44, 31, 26, 66, 40]",49.899839743589745,1.5675993821559808,8447.144196033478,5242.645425562698
1066,2,"[41, 85, 0, 39, 24, 46, 16, 61, 22, 89]",49.03846153846154,1.633509880457169,8455.558540582657,4341.629232049674
1067,3,"[65, 48, 3, 87, 38, 20, 28, 47, 54, 8]",55.41866987179487,1.323721977380606,8462.721108675003,3950.2292565372086
1068,0,"[55, 72, 1, 98, 33, 69, 58, 29, 34, 68]",56.46033653846154,1.3033693570357103,8470.2653632164,5201.50940953296
1069,4,"[7, 80, 2, 43, 70, 86, 53, 75, 51, 35]",56.39022435897436,1.2795891639513848,8478.612080097198,1097.9453751523338
1070,1,"[26, 13, 4, 57, 40, 37, 71, 31, 21, 90]",57.03125,1.2617432047159245,8486.443826913834,5265.652212925062
1071,2,"[16, 97, 0, 39, 18, 60, 41, 64, 84, 95]",55.84935897435897,1.3264041115076115,8494.41874217987,4357.28915859306
1072,0,"[98, 68, 1, 58, 34, 72, 55, 10, 83, 50]",57.86258012820513,1.2986594117604768,8502.241530418396,5222.1720541082095
1073,3,"[30, 27, 3, 9, 47, 74, 28, 48, 96, 8]",50.58092948717949,1.5421041555893726,8510.342503070831,3967.292808014652
1074,1,"[4, 37, 5, 13, 31, 66, 90, 44, 71, 57]",56.30008012820513,1.3028685603386316,8518.517254114151,5284.043538068224
1075,2,"[16, 36, 0, 85, 24, 82, 63, 39, 60, 78]",53.07491987179487,1.4201422746364887,8525.835320472717,4374.020962252679
1076,0,"[72, 50, 1, 29, 68, 98, 33, 6, 42, 34]",55.388621794871796,1.3660004643293528,8534.134366512299,5242.8346986834595
1077,3,"[47, 28, 3, 38, 87, 17, 27, 81, 65, 54]",55.41866987179487,1.355759967596103,8541.436393022537,3984.3563594920956
1078,1,"[31, 79, 4, 90, 37, 49, 26, 5, 14, 21]",58.66386217948718,1.2306586412283091,8549.571438074112,5304.856452021257
1079,2,"[41, 84, 0, 85, 60, 78, 63, 46, 59, 23]",59.53525641025641,1.2241709629694622,8557.231590032578,4390.752765912298
1080,0,"[69, 72, 1, 32, 58, 77, 11, 34, 98, 33]",56.17988782051282,1.3281382734958942,8565.354046821594,5263.497343258709
1081,3,"[48, 17, 3, 96, 38, 74, 8, 87, 93, 20]",52.93469551282051,1.4227882822354634,8573.103584766388,4000.55749430697
1082,1,"[15, 71, 4, 56, 79, 57, 37, 44, 31, 21]",51.93309294871795,1.4908057160866566,8581.063232898712,5325.8855443897755
1083,2,"[23, 84, 0, 63, 78, 24, 39, 19, 36, 16]",50.32051282051282,1.5580243239035974,8588.790975809097,4407.548719678132
1084,0,"[6, 10, 1, 55, 52, 32, 42, 68, 77, 83]",47.3056891025641,1.7126739682295384,8596.689302444458,5282.328004821514
1085,3,"[9, 81, 3, 91, 20, 38, 87, 45, 54, 27]",50.44070512820513,1.5703184940876105,8604.402130365372,4015.981884779746
1086,4,"[76, 35, 2, 73, 51, 53, 12, 86, 88, 75]",50.44070512820513,1.5703184940876105,8612.710809707642,1112.3792416060246
1087,1,"[26, 21, 4, 14, 31, 49, 99, 5, 71, 40]",53.806089743589745,1.5031415529740162,8620.118745803833,5348.892331752139
1088,0,"[69, 33, 1, 52, 32, 72, 34, 29, 55, 10]",52.083333333333336,1.4837535757284899,8628.324860334396,5301.062001607048
1089,2,"[46, 23, 0, 41, 95, 59, 24, 36, 39, 82]",58.42347756410256,1.2380596001942952,8635.825441360474,4423.126763380464
1090,3,"[38, 81, 3, 47, 87, 48, 54, 27, 30, 74]",55.29847756410256,1.3452806900709102,8643.712123155594,4033.0454362571895
1091,1,"[31, 44, 4, 26, 49, 13, 37, 14, 79, 5]",56.01963141025641,1.3238778068469121,8651.967550992966,5369.705245705172
1092,0,"[52, 34, 1, 98, 29, 68, 10, 6, 32, 33]",54.767628205128204,1.3413658371338477,8659.973844051361,5321.724646182298
1093,2,"[89, 0, 16, 24, 22, 60, 78, 61, 97, 64]",52.16346153846154,1.4632826432203636,8667.343173742294,4442.488887833431
1094,3,"[48, 30, 3, 47, 54, 28, 9, 8, 91, 74]",52.92467948717949,1.3737608056802015,8675.407837152481,4050.108987734633
1095,4,"[88, 43, 2, 12, 51, 75, 94, 62, 35, 92]",59.22475961538461,1.1627901387520325,8683.191851854324,1127.8287224389467
1096,0,"[32, 52, 1, 33, 68, 6, 83, 10, 98, 72]",54.34695512820513,1.341292178019499,8690.573616743088,5342.387290757548
1097,1,"[71, 14, 4, 57, 66, 37, 56, 40, 15, 90]",45.703125,1.8392475660030658,8699.126663208008,5392.712033067536
1098,2,"[60, 18, 0, 89, 84, 24, 41, 85, 61, 23]",57.8525641025641,1.2519550117162557,8706.907651901245,4461.851012286399
1099,3,"[27, 45, 3, 54, 8, 91, 65, 48, 96, 20]",46.80488782051282,1.6869733104339013,8714.813692569733,4066.3101225495075
1100,0,"[34, 98, 1, 11, 32, 77, 55, 10, 29, 68]",53.645833333333336,1.3883988628020654,8722.76836848259,5363.049935332798
1101,4,"[70, 62, 2, 43, 7, 88, 12, 53, 92, 75]",55.19831730769231,1.305516704534873,8730.522433042526,1143.2782032718687
1102,1,"[15, 99, 4, 66, 40, 90, 44, 31, 26, 13]",56.540464743589745,1.3390359802123828,8738.440729141235,5415.7188204299
1103,2,"[82, 18, 0, 85, 23, 95, 19, 89, 64, 59]",54.46714743589744,1.3896867984380477,8746.527411222458,4478.646966052233
1104,0,"[55, 29, 1, 32, 83, 42, 98, 6, 52, 58]",54.62740384615385,1.3932348245229476,8754.44438624382,5383.712579908048
1105,3,"[91, 38, 3, 17, 87, 9, 96, 54, 48, 27]",55.40865384615385,1.3271895020436018,8761.861719846725,4082.511257364382
1106,1,"[4, 66, 5, 26, 49, 15, 37, 99, 31, 21]",57.83253205128205,1.2730869773106697,8769.857549190521,5436.531734382933
1107,2,"[85, 16, 0, 46, 60, 95, 84, 97, 39, 18]",57.18149038461539,1.2599204518856146,8777.512303352356,4494.3068925956195
1108,0,"[1, 33, 6, 77, 42, 58, 52, 55, 11, 32]",50.03004807692308,1.5733169531210875,8785.137904405594,5402.543241470852
1109,3,"[93, 3, 8, 27, 54, 81, 17, 9, 48, 47]",51.10176282051282,1.5965841015179951,8792.750287532806,4099.574808841826
1110,4,"[12, 80, 2, 76, 94, 25, 88, 35, 43, 53]",57.18149038461539,1.2813453888281798,8801.024278402328,1157.7120697255596
1111,1,"[37, 21, 4, 57, 66, 40, 71, 49, 31, 56]",47.35576923076923,1.6823013501289563,8809.09571814537,5459.538521745297
1112,0,"[83, 42, 1, 34, 98, 77, 6, 68, 10, 72]",51.32211538461539,1.4656852346200209,8817.073056697845,5423.205886046102
1113,2,"[18, 36, 0, 24, 84, 89, 22, 16, 19, 39]",52.71434294871795,1.4194100346320715,8824.803886890411,4511.102846361454
1114,3,"[54, 3, 8, 91, 45, 87, 65, 38, 20, 47]",55.568910256410255,1.3145787425530262,8832.61069726944,4116.63836031927
1115,1,"[5, 71, 4, 57, 31, 26, 90, 15, 44, 49]",54.407051282051285,1.3710948351101997,8840.460280656815,5480.35143569833
1116,0,"[42, 55, 1, 72, 34, 77, 69, 98, 32, 83]",55.368589743589745,1.3809295373085217,8848.285617113113,5443.868530621352
1117,2,"[59, 46, 0, 22, 41, 16, 82, 61, 64, 60]",50.36057692307692,1.5254954160788121,8856.151874780655,4530.464970814422
1118,3,"[48, 27, 3, 93, 38, 28, 74, 8, 30, 47]",55.779246794871796,1.2678863650713212,8863.54524922371,4133.701911796714
1119,4,"[67, 35, 2, 86, 70, 7, 92, 75, 88, 73]",57.61217948717949,1.248306358471895,8871.420572280884,1173.1615505584816
1120,0,"[58, 11, 1, 6, 33, 52, 50, 77, 34, 98]",57.30168269230769,1.2879943526708162,8879.243944883347,5464.531175196602
1121,1,"[31, 37, 4, 90, 44, 13, 40, 66, 14, 49]",57.8125,1.2564398661637917,8887.440534830093,5503.3582230606935
1122,2,"[63, 97, 0, 46, 78, 41, 22, 64, 59, 61]",57.161458333333336,1.2724177715105889,8895.1721637249,4549.827095267389
1123,3,"[38, 93, 3, 28, 9, 27, 74, 54, 30, 47]",52.12339743589744,1.4409754704206417,8903.003338336945,4150.765463274158
1124,0,"[58, 98, 1, 50, 83, 10, 11, 42, 52, 33]",57.09134615384615,1.2780874432661595,8910.85623717308,5485.193819771852
1125,1,"[99, 21, 4, 31, 44, 37, 79, 14, 57, 90]",52.04326923076923,1.5507533794794328,8918.76270699501,5521.749548203856
1126,2,"[46, 16, 0, 60, 63, 22, 24, 23, 64, 59]",54.93790064102564,1.3702718157034655,8926.950077295303,4563.56812858843
1127,3,"[38, 3, 8, 17, 74, 20, 47, 30, 81, 65]",55.4286858974359,1.3382073793655787,8935.058513402939,4167.829014751602
1128,0,"[77, 68, 1, 52, 72, 33, 55, 32, 98, 83]",55.71915064102564,1.3208848176858363,8942.546028375626,5505.856464347102
1129,1,"[71, 56, 4, 66, 31, 21, 26, 90, 57, 37]",47.40584935897436,1.757900153979277,8950.555131435394,5542.778640572375
1130,2,"[36, 22, 0, 89, 97, 39, 59, 18, 63, 64]",53.67588141025641,1.4482518067726722,8958.545301675797,4579.228055131816
1131,3,"[30, 17, 3, 54, 47, 93, 45, 87, 8, 81]",54.817708333333336,1.2864001729549506,8966.56090593338,4184.892566229046
1132,0,"[11, 68, 1, 58, 32, 72, 69, 42, 52, 77]",50.671073717948715,1.5457198650409014,8974.34643316269,5524.687125909906
1133,1,"[99, 44, 4, 14, 56, 37, 31, 13, 90, 66]",47.81650641025641,1.7844977164879823,8982.297922611237,5563.807732940893
1134,2,"[97, 23, 0, 63, 59, 46, 82, 22, 41, 61]",56.149839743589745,1.3179957224772527,8990.622923612595,4598.590179584784
1135,3,"[47, 74, 3, 81, 27, 65, 87, 30, 38, 96]",44.12059294871795,1.9024237929246364,8998.418513536453,4201.95611770649
1136,0,"[52, 34, 1, 6, 98, 58, 77, 72, 55, 32]",52.11338141025641,1.4398670425781837,9006.342552423477,5545.349770485156
1137,1,"[99, 4, 5, 66, 26, 79, 56, 37, 15, 31]",54.45713141025641,1.416910625421084,9014.500648498535,5584.836825309412
1138,2,"[36, 60, 0, 22, 63, 24, 84, 16, 95, 85]",53.73597756410256,1.4143346441097748,9022.371551275253,4611.71678186269
1139,3,"[3, 30, 8, 93, 47, 20, 27, 65, 28, 81]",56.05969551282051,1.272765916127425,9030.159054279327,4219.019669183934
1140,0,"[55, 32, 1, 42, 69, 72, 11, 10, 58, 83]",50.15024038461539,1.6272271764584076,9037.944128513336,5564.1804320479605
1141,4,"[43, 51, 2, 92, 70, 35, 67, 80, 12, 88]",50.15024038461539,1.6272271764584076,9045.694573640823,1188.6110313914037
1142,1,"[21, 13, 4, 44, 99, 40, 49, 71, 90, 37]",51.19190705128205,1.6020228939178662,9053.466435432434,5607.843612671776
1143,2,"[78, 22, 0, 39, 46, 36, 41, 61, 97, 23]",53.34535256410256,1.475919022009923,9061.615815162659,4631.078906315658
1144,0,"[55, 10, 1, 52, 32, 33, 83, 11, 77, 72]",49.44911858974359,1.573259257353269,9069.27610874176,5582.914428833495
1145,3,"[81, 74, 3, 27, 8, 54, 96, 48, 65, 17]",50.71113782051282,1.535459307523874,9076.906465530396,4235.220803998808
1146,1,"[49, 13, 4, 79, 15, 57, 5, 66, 21, 26]",55.55889423076923,1.335682410460252,9084.445385932922,5628.656526624809
1147,2,"[16, 84, 0, 63, 19, 82, 64, 97, 78, 23]",52.40384615384615,1.4606127662536426,9092.198516130447,4647.874860081492
1148,0,"[55, 52, 1, 68, 69, 33, 34, 42, 32, 98]",52.994791666666664,1.4095503489176433,9100.248967885971,5603.577073408745
1149,3,"[87, 96, 3, 54, 91, 48, 74, 47, 9, 8]",52.87459935897436,1.4162076268440638,9107.774638652802,4252.284355476252
1150,4,"[75, 76, 2, 94, 62, 12, 67, 51, 7, 80]",54.24679487179487,1.356481400819925,9116.099053382874,1203.0448978450945
1151,1,"[90, 71, 4, 79, 44, 57, 5, 14, 37, 40]",58.303285256410255,1.2444831728935242,9123.99386382103,5651.663313987173
1152,0,"[77, 34, 1, 55, 33, 72, 29, 11, 83, 98]",49.94991987179487,1.55817538805497,9132.09972167015,5624.2397179839945
1153,2,"[64, 36, 0, 89, 19, 97, 59, 95, 78, 41]",54.51722756410256,1.4336877862612407,9139.606403589249,4664.670813847327
1154,3,"[27, 3, 8, 45, 47, 87, 96, 28, 17, 81]",53.91626602564103,1.3895605985934918,9147.257611989975,4269.347906953696
1155,1,"[71, 13, 4, 21, 99, 37, 31, 26, 57, 56]",50.16025641025641,1.6895482937494914,9155.477711439133,5672.692406355692
1156,0,"[68, 58, 1, 77, 50, 83, 98, 55, 72, 34]",56.62059294871795,1.3503002952306697,9163.222920894623,5644.9023625592445
1157,2,"[82, 18, 0, 61, 19, 95, 97, 59, 39, 16]",54.407051282051285,1.4466072275088384,9171.090302228928,4684.0329383002945
1158,3,"[38, 47, 3, 54, 9, 96, 65, 81, 87, 74]",52.453926282051285,1.4875363952074296,9178.656227588654,4286.41145843114
1159,1,"[5, 21, 4, 99, 57, 14, 56, 71, 90, 66]",49.19871794871795,1.6974993225855706,9186.51179933548,5693.7214987242105
1160,0,"[32, 77, 1, 50, 72, 6, 98, 55, 83, 11]",53.78605769230769,1.4512394467989604,9194.277789354324,5665.565007134494
1161,2,"[46, 18, 0, 36, 22, 19, 82, 41, 16, 84]",50.100160256410255,1.5839943198057322,9202.049258708954,4700.828892066129
1162,3,"[9, 48, 3, 28, 30, 38, 8, 45, 81, 87]",54.6474358974359,1.341898540655772,9209.929747104645,4301.8358489039165
1163,1,"[71, 44, 4, 66, 90, 15, 21, 5, 99, 49]",53.39543269230769,1.4836596418649723,9217.35688328743,5712.112823867373
1164,0,"[72, 50, 1, 29, 68, 10, 55, 11, 42, 69]",55.12820512820513,1.4075340705040174,9225.273932695389,5684.395668697299
1165,2,"[39, 82, 0, 23, 41, 46, 97, 59, 95, 19]",55.44871794871795,1.3940790234467921,9233.099276065826,4717.624845831963
1166,3,"[8, 65, 3, 54, 17, 27, 38, 74, 96, 47]",53.76602564102564,1.4238812510783856,9240.965504646301,4318.8994003813605
1167,1,"[13, 71, 4, 66, 90, 31, 56, 44, 49, 37]",48.57772435897436,1.6335356587018721,9249.068841695786,5733.141916235892
1168,0,"[58, 11, 1, 6, 33, 77, 83, 34, 52, 69]",52.604166666666664,1.4495788965469751,9256.748484373093,5699.4378709044295
1169,2,"[18, 95, 0, 59, 60, 85, 39, 63, 16, 84]",53.42548076923077,1.4508094237400935,9264.581158876419,4733.284772375349
1170,3,"[93, 91, 3, 74, 38, 96, 45, 27, 8, 30]",49.15865384615385,1.5795711340048375,9272.407585382462,4335.100535196235
1171,1,"[5, 44, 4, 40, 37, 21, 56, 14, 90, 66]",53.36538461538461,1.4295565195572681,9280.5061480999,5756.148703598255
1172,0,"[34, 68, 1, 98, 58, 11, 6, 32, 42, 50]",57.60216346153846,1.2678230420137062,9288.320481538773,5720.100515479679
1173,2,"[89, 84, 0, 64, 24, 63, 95, 41, 61, 46]",56.91105769230769,1.2756273318559697,9296.424088001251,4752.646896828317
1174,3,"[9, 8, 3, 93, 91, 27, 20, 17, 87, 30]",49.98998397435897,1.5569438185447302,9304.481611013412,4350.524925669011
1175,4,"[12, 88, 2, 94, 73, 80, 62, 70, 43, 7]",49.98998397435897,1.5569438185447302,9312.118141651154,1217.5367053966963
1176,0,"[77, 32, 1, 34, 42, 68, 98, 69, 29, 58]",56.71073717948718,1.3155933098915296,9320.021564483643,5740.763160054929
1177,1,"[13, 99, 4, 5, 14, 49, 31, 90, 79, 40]",54.66746794871795,1.4331413690860455,9328.622195959091,5779.155490960619
1178,2,"[61, 46, 0, 16, 39, 23, 82, 60, 19, 22]",53.515625,1.4431571181003864,9336.251436471939,4772.009021281285
1179,3,"[28, 17, 3, 48, 96, 20, 93, 30, 91, 74]",47.24559294871795,1.6821836156722827,9344.090912103653,4366.726060483886
1180,0,"[98, 6, 1, 68, 34, 42, 33, 32, 29, 58]",55.388621794871796,1.359898797976665,9351.512892961502,5761.425804630179
1181,4,"[43, 94, 2, 73, 92, 25, 62, 86, 75, 7]",56.169871794871796,1.3204911458186614,9359.38213467598,1232.9861862296184
1182,1,"[31, 14, 4, 44, 79, 13, 15, 40, 21, 37]",58.463541666666664,1.2408834802798736,9367.325974225998,5802.162278322983
1183,2,"[46, 19, 0, 85, 64, 39, 78, 16, 18, 60]",54.407051282051285,1.3510084794117854,9375.419162511826,4788.804975047119
1184,0,"[52, 33, 1, 72, 77, 58, 55, 10, 98, 50]",53.0849358974359,1.4101043343544006,9383.511404037476,5782.088449205429
1185,3,"[28, 27, 3, 47, 17, 93, 54, 91, 30, 87]",54.26682692307692,1.3454689398790016,9391.21961236,4383.78961196133
1186,1,"[5, 79, 4, 66, 37, 71, 21, 31, 40, 26]",52.01322115384615,1.511781475482843,9399.969493627548,5825.169065685347
1187,2,"[85, 41, 0, 22, 84, 59, 97, 61, 95, 16]",53.014823717948715,1.4509403247099657,9407.803718566895,4808.167099500087
1188,0,"[11, 10, 1, 29, 58, 32, 77, 33, 6, 34]",51.15184294871795,1.56046224404604,9415.813609600067,5798.251256157174
1189,3,"[48, 17, 3, 27, 65, 38, 47, 93, 8, 74]",55.4286858974359,1.3668106595675151,9423.401718139648,4400.853163438774
1190,1,"[31, 26, 4, 44, 49, 56, 79, 57, 21, 14]",53.58573717948718,1.4602717818358006,9431.443420171738,5846.198158053866
1191,2,"[19, 84, 0, 59, 78, 61, 97, 46, 41, 85]",58.78405448717949,1.250557358448322,9439.131974220276,4827.5292239530545
1192,0,"[58, 6, 1, 98, 34, 69, 68, 55, 33, 52]",55.88942307692308,1.323171426088382,9447.101563930511,5818.913900732424
1193,3,"[65, 96, 3, 48, 87, 9, 45, 93, 17, 27]",51.29206730769231,1.5325948213919616,9454.607442617416,4417.054298253648
1194,1,"[71, 37, 4, 49, 57, 90, 31, 56, 21, 5]",53.225160256410255,1.4166423708964617,9462.599900484085,5867.227250422385
1195,2,"[23, 84, 0, 95, 97, 46, 16, 78, 18, 63]",51.302083333333336,1.490960921996679,9470.159275531769,4844.261027612673
1196,0,"[72, 69, 1, 68, 55, 11, 77, 6, 42, 98]",55.779246794871796,1.3408285272427094,9477.9009475708,5839.576545307674
1197,3,"[96, 17, 3, 74, 20, 65, 81, 48, 8, 9]",50.96153846153846,1.5583774279325435,9485.713475465775,4433.2554330685225
1198,4,"[35, 7, 2, 94, 25, 53, 75, 92, 12, 76]",50.96153846153846,1.5583774279325435,9493.769268274307,1248.4356670625405
1199,1,"[26, 99, 4, 79, 49, 40, 31, 71, 14, 5]",54.93790064102564,1.4247130782176287,9501.669334411621,5890.234037784749
1200,0,"[33, 98, 1, 83, 68, 32, 6, 52, 69, 55]",57.98277243589744,1.2675532362399957,9509.986281394958,5860.239189882924
1201,2,"[22, 41, 0, 85, 78, 19, 61, 60, 89, 24]",56.10977564102564,1.3294279269683056,9517.853699445724,4863.623152065641
1202,3,"[96, 17, 3, 48, 93, 28, 87, 65, 74, 81]",50.260416666666664,1.619174715800163,9526.12115073204,4449.456567883397
1203,1,"[31, 15, 4, 49, 79, 13, 90, 99, 56, 71]",47.19551282051282,1.8404621802843535,9533.861695766449,5911.263130153267
1204,0,"[6, 98, 1, 34, 83, 32, 50, 69, 58, 55]",57.30168269230769,1.3204820049114716,9541.851439714432,5880.901834458174
1205,2,"[60, 23, 0, 16, 59, 64, 24, 85, 36, 61]",53.50560897435897,1.4119617480498095,9549.679846286774,4882.985276518609
1206,3,"[81, 74, 3, 96, 30, 47, 93, 54, 65, 91]",47.3056891025641,1.7269648619187183,9557.30690741539,4466.520119360841
1207,1,"[66, 37, 4, 13, 57, 44, 56, 31, 71, 15]",54.036458333333336,1.416769368526263,9565.758932590485,5932.292222521786
1208,0,"[10, 11, 1, 98, 52, 6, 34, 33, 77, 83]",52.98477564102564,1.4474843236116262,9573.653522253036,5901.564479033424
1209,2,"[59, 95, 0, 23, 22, 97, 60, 63, 18, 85]",53.31530448717949,1.4687245747981927,9581.978467226028,4898.645203061995
1210,3,"[28, 45, 3, 30, 38, 96, 91, 8, 65, 93]",51.90304487179487,1.4913637607525556,9589.752446651459,4482.721254175715
1211,1,"[71, 13, 4, 79, 66, 5, 56, 57, 37, 90]",55.26842948717949,1.3617446575409327,9597.577683925629,5953.321314890305
1212,0,"[29, 6, 1, 32, 72, 83, 68, 10, 11, 34]",52.864583333333336,1.4831131238203783,9605.695531368256,5920.298475818958
1213,2,"[84, 0, 16, 24, 46, 36, 23, 61, 60, 97]",50.8213141025641,1.5316827022112334,9613.60577917099,4918.0073275149625
1214,3,"[38, 65, 3, 17, 45, 9, 93, 48, 91, 87]",51.23197115384615,1.6175369528623729,9621.408741235733,4498.784525314153
1215,1,"[44, 99, 4, 66, 13, 40, 49, 56, 21, 26]",49.2588141025641,1.7038042621734815,9629.578873157501,5976.328102252669
1216,0,"[55, 98, 1, 32, 50, 10, 72, 34, 42, 11]",54.17668269230769,1.4170996057681549,9637.611451387405,5940.961120394208
1217,2,"[24, 46, 0, 85, 23, 36, 16, 22, 78, 64]",50.80128205128205,1.5509802882487957,9645.468549728394,4934.739131174581
1218,3,"[45, 74, 3, 54, 8, 96, 65, 87, 47, 17]",51.63261217948718,1.5102772177794042,9653.16486287117,4515.848076791597
1219,1,"[49, 26, 4, 5, 21, 15, 44, 57, 90, 13]",55.66907051282051,1.3578489911861908,9661.425432443619,5997.141016205702
1220,0,"[50, 58, 1, 10, 11, 55, 52, 29, 77, 98]",55.80929487179487,1.3573659857114155,9669.117626905441,5961.623764969458
1221,2,"[84, 18, 0, 46, 59, 41, 78, 85, 97, 23]",56.69070512820513,1.3357282296205177,9677.207196712494,4951.4709348342
1222,3,"[96, 27, 3, 48, 28, 45, 87, 65, 81, 30]",42.708333333333336,2.01874595727676,9685.152532100677,4532.0492116064715
1223,1,"[26, 79, 4, 13, 66, 49, 90, 57, 40, 99]",57.131410256410255,1.3153000061328595,9692.95120882988,6020.147803568066
1224,0,"[72, 55, 1, 29, 11, 69, 58, 77, 33, 32]",53.205128205128204,1.4775689641634624,9701.07138299942,5980.357761754992
1225,2,"[41, 24, 0, 64, 61, 78, 46, 19, 97, 39]",55.61899038461539,1.3535375044896052,9709.006518125534,4970.833059287168
1226,3,"[87, 91, 3, 17, 54, 74, 93, 27, 65, 20]",51.75280448717949,1.5842865430391753,9717.11650466919,4548.112482744909
1227,1,"[26, 15, 4, 99, 66, 56, 71, 49, 14, 13]",49.07852564102564,1.7911430643155024,9725.505164861679,6041.1768959365845
1228,0,"[52, 42, 1, 6, 68, 98, 32, 10, 11, 33]",55.19831730769231,1.3699839160992549,9733.170327186584,6001.020406330242
1229,2,"[41, 85, 0, 59, 82, 95, 22, 84, 36, 19]",55.16826923076923,1.3648022780051599,9740.711301088333,4987.629013053002
1230,3,"[87, 17, 3, 48, 96, 27, 81, 20, 65, 47]",53.5556891025641,1.4421850580435533,9748.587939977646,4565.176034222353
1231,1,"[71, 14, 4, 13, 56, 37, 66, 99, 21, 15]",46.203926282051285,1.9245268794206472,9756.68207526207,6062.205988305103
1232,0,"[34, 29, 1, 72, 58, 52, 77, 50, 33, 32]",52.74439102564103,1.5236107875139286,9764.701422452927,6019.754403115776
1233,2,"[64, 63, 0, 46, 95, 97, 19, 22, 16, 78]",52.00320512820513,1.5070565923666344,9772.168439626694,5004.424966818837
1234,3,"[65, 48, 3, 96, 27, 8, 74, 81, 87, 30]",40.705128205128204,2.1223843739582944,9779.918039798737,4581.377169037228
